Ano;Mês;Dia;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);LATITUDE;LONGITUDE;ALTITUDE
2019;09;07;07;0;976,2;976,3;976,1;;20,3;14,3;20,8;20,2;14,3;13,9;69;65;69;123;7,3;3,3;-9,388323;-40,523262;372,72
2019;09;07;08;0;976,4;976,4;976,2;;20;14,6;20,3;20;14,6;14,3;71;69;71;129;6,9;3,9;-9,388323;-40,523262;372,72
2019;09;07;09;0;977,1;977,1;976,4;;19,8;14,7;20;19,8;14,8;14,6;73;71;73;138;7;3,2;-9,388323;-40,523262;372,72
2019;09;07;10;0;977,7;977,7;977,1;210;20,6;14,6;20,7;19,7;14,8;14,6;73;68;68;129;7,2;4,3;-9,388323;-40,523262;372,72
2019;09;07;11;0;978,1;978,2;977,7;888,7;22,5;14,4;22,5;20,6;14,7;14,2;68;60;60;132;11,1;6,6;-9,388323;-40,523262;372,72
2019;09;07;12;0;978,5;978,6;978,1;1331,8;24;14,4;24,4;22,5;14,6;14,1;60;54;55;127;11,4;5,7;-9,388323;-40,523262;372,72
2019;09;07;13;0;978,4;978,7;978,4;1069,8;24,6;14;25,1;23,5;14,5;13,8;56;51;52;124;10,7;5,5;-9,388323;-40,523262;372,72
2019;09;07;14;0;977,5;978,4;977,5;2119,1;26,4;13,2;27,4;24,6;14,3;13,1;52;42;44;125;10,6;5,3;-9,388323;-40,523262;372,72
2019;09;07;15;0;976,2;977,5;976,2;2057,4;29,3;11,5;29,7;26,1;13,6;11,2;45;33;33;111;12,6;5,8;-9,388323;-40,523262;372,72
2019;09;07;16;0;975,1;976,3;975,1;2587,6;29,9;10,7;30,4;28,8;11,9;10,5;34;30;31;122;12,6;6,5;-9,388323;-40,523262;372,72
2019;09;07;17;0;973,8;975,1;973,8;2400,2;31,2;10,9;31,4;29,9;11;10,2;31;28;29;122;17,6;4,8;-9,388323;-40,523262;372,72
2019;09;07;18;0;973,3;973,8;973,2;1931,1;31,2;10,4;31,8;30,2;10,9;9,7;29;27;28;123;12,3;6,4;-9,388323;-40,523262;372,72
2019;09;07;19;0;973,1;973,3;973;1382,5;31,3;10,2;32;31;10,5;9,8;28;26;27;125;11,6;5,4;-9,388323;-40,523262;372,72
2019;09;07;20;0;973,3;973,3;973;739,6;31,1;10,1;31,9;31;10,5;9,7;28;26;27;118;10,9;4,2;-9,388323;-40,523262;372,72
2019;09;07;21;0;973,9;973,9;973,3;134,9;29,6;10,4;31;29,6;10,5;10;30;27;30;117;8,5;4,5;-9,388323;-40,523262;372,72
2019;09;07;22;0;974,5;974,5;973,9;;28,3;10,3;29,6;28,3;10,6;10,3;33;31;33;123;8,6;4,3;-9,388323;-40,523262;372,72
2019;09;07;23;0;975,2;975,2;974,5;;27,3;10,8;28,3;27,3;10,8;10,3;36;33;36;119;9,2;4,9;-9,388323;-40,523262;372,72
2019;09;08;00;0;975,9;975,9;975,2;;26,3;11,6;27,3;26,3;11,6;10,8;40;36;40;114;9,4;3,8;-9,388323;-40,523262;372,72
2019;09;08;01;0;976,7;976,7;975,9;;25,3;12,4;26,3;25,3;12,4;11,6;45;40;45;123;11,2;4,1;-9,388323;-40,523262;372,72
2019;09;08;02;0;977;977,1;976,7;;24,3;13,5;25,3;24,3;13,5;12,4;51;45;51;109;9,3;4,2;-9,388323;-40,523262;372,72
2019;09;08;03;0;977;977,1;977;;23,6;13,9;24,3;23,6;13,9;13,6;55;51;55;116;9;4,2;-9,388323;-40,523262;372,72
2019;09;08;04;0;976,4;977;976,4;;23;14,1;23,6;23;14,1;13,9;57;55;57;115;8,1;4,1;-9,388323;-40,523262;372,72
2019;09;08;05;0;976,3;976,4;976,3;;22,6;14,5;23;22,6;14,5;14,1;60;57;60;119;7,6;3,2;-9,388323;-40,523262;372,72
2019;09;08;06;0;976,2;976,3;976,1;;22,4;14,7;22,6;22,3;14,7;14,5;62;60;62;128;6,8;3,3;-9,388323;-40,523262;372,72
2019;09;08;07;0;976,3;976,4;976,2;;22,8;14,1;22,8;22,4;15;14,1;63;58;58;127;8,9;4,9;-9,388323;-40,523262;372,72
2019;09;08;08;0;976,8;976,8;976,3;;22,7;14,4;22,8;22,6;14,4;14;60;58;59;129;8,9;3,5;-9,388323;-40,523262;372,72
2019;09;08;09;0;977,3;977,3;976,7;;22,4;14,4;22,8;22,4;14,5;14,3;61;59;61;115;7,8;3,2;-9,388323;-40,523262;372,72
2019;09;08;10;0;978,1;978,1;977,3;279,2;23,1;14,9;23,1;22,3;14,9;14,4;61;60;60;119;6;3,2;-9,388323;-40,523262;372,72
2019;09;08;11;0;978,6;978,6;978,1;595,5;23,9;15,4;23,9;23;15,5;14,9;61;59;59;118;10,9;5,5;-9,388323;-40,523262;372,72
2019;09;08;12;0;978,9;979;978,6;1184,5;24,5;15,5;26;23,7;15,9;15,1;60;53;57;124;10;4,8;-9,388323;-40,523262;372,72
2019;09;08;13;0;978,4;978,9;978,4;1891,8;27,2;14,1;27,6;24,5;16;14,1;57;44;45;126;10,9;5,4;-9,388323;-40,523262;372,72
2019;09;08;14;0;977,5;978,4;977,4;2541,4;30,2;12,8;30,2;27;14,5;12,6;46;34;34;101;11,3;6,9;-9,388323;-40,523262;372,72
2019;09;08;15;0;976,3;977,5;976,3;2474,1;31,5;12,4;31,6;29,3;13,1;11,9;36;31;31;118;12,4;5,2;-9,388323;-40,523262;372,72
2019;09;08;16;0;975,2;976,3;975,2;2559,9;32,3;11,6;32,8;30,6;12,6;11,3;32;28;28;128;11,9;5,1;-9,388323;-40,523262;372,72
2019;09;08;17;0;974;975,2;974;2218,9;33,1;11,1;33,6;31,8;12;10,9;29;26;26;113;10,7;5,5;-9,388323;-40,523262;372,72
2019;09;08;18;0;973,5;974;973,3;1899,2;33,1;11;33,9;32,3;11,3;10,5;27;24;26;123;10,5;5,7;-9,388323;-40,523262;372,72
2019;09;08;19;0;973,2;973,5;973,1;1170,6;33;11,2;33,7;32,3;11,4;10,7;27;25;26;129;10;4,7;-9,388323;-40,523262;372,72
2019;09;08;20;0;973,5;973,6;973,2;579,8;31,8;11;33,5;31,7;11,3;10,6;28;26;28;115;11,3;4;-9,388323;-40,523262;372,72
2019;09;08;21;0;974;974;973,5;75,7;30,7;11,2;31,8;30,7;11,3;10,9;30;28;30;112;7,7;3,9;-9,388323;-40,523262;372,72
2019;09;08;22;0;974,3;974,3;974;;29,6;11,1;30,7;29,6;11,2;10,9;32;30;32;121;8,1;4,1;-9,388323;-40,523262;372,72
2019;09;08;23;0;975,1;975,1;974,3;;28,7;11,4;29,6;28,7;11,4;11;34;32;34;121;8,1;4,1;-9,388323;-40,523262;372,72
2019;09;09;00;0;976,3;976,3;975,1;;26,2;17,6;28,7;26,2;17,6;11,5;59;34;59;142;10,9;5,8;-9,388323;-40,523262;372,72
2019;09;09;01;0;976,7;976,7;976,3;;25,9;16,3;26,2;25,8;17,6;16,3;60;55;55;129;9,9;5,3;-9,388323;-40,523262;372,72
2019;09;09;02;0;976,7;976,8;976,7;;25,2;14,4;25,9;25,2;16,1;14;55;48;51;123;9,9;5,1;-9,388323;-40,523262;372,72
2019;09;09;03;0;976,4;976,7;976,4;;24,4;14,3;25,2;24,4;14,5;14,3;54;51;53;126;9,2;4,6;-9,388323;-40,523262;372,72
2019;09;09;04;0;976,2;976,4;976,2;;23,8;14,2;24,4;23,8;14,3;14,1;55;53;55;132;7,9;3,9;-9,388323;-40,523262;372,72
2019;09;09;05;0;976,1;976,2;976,1;;23,1;14,4;23,8;23,1;14,5;14,2;58;55;58;130;6,8;3,8;-9,388323;-40,523262;372,72
2019;09;09;06;0;976;976,1;976;;22,3;14,1;23,1;22,3;14,4;14,1;60;58;60;118;6,8;3;-9,388323;-40,523262;372,72
2019;09;09;07;0;976,3;976,3;976;;21,7;13,4;22,3;21,6;14,1;13,1;60;57;59;113;8,4;4,1;-9,388323;-40,523262;372,72
2019;09;09;08;0;976,7;976,7;976,3;;21,1;14,8;21,6;21,1;14,8;13,4;67;59;67;112;7,3;3,9;-9,388323;-40,523262;372,72
2019;09;09;09;0;977,2;977,2;976,7;;21,3;15,3;21,3;21;15,3;14,8;69;67;69;114;7,9;4,3;-9,388323;-40,523262;372,72
2019;09;09;10;0;977,5;977,5;977,2;255,5;22,3;15,5;22,3;21,3;15,6;15,3;69;66;66;121;8,9;4,1;-9,388323;-40,523262;372,72
2019;09;09;11;0;978,1;978,1;977,5;898,7;23,5;15,3;23,8;22,2;15,7;15,1;66;60;60;119;8,6;4,9;-9,388323;-40,523262;372,72
2019;09;09;12;0;978,3;978,4;978,1;1330,8;25,6;15,1;25,8;23,5;15,8;14,6;60;51;52;113;9,9;5,2;-9,388323;-40,523262;372,72
2019;09;09;13;0;978,2;978,4;978,2;1106,6;26,3;14,9;26,5;25,2;15,1;14,7;53;49;49;111;9,5;5,2;-9,388323;-40,523262;372,72
2019;09;09;14;0;977,3;978,2;977,3;1610,2;27,7;14,1;28,3;25,7;15,3;14,1;51;43;43;120;9,9;4,4;-9,388323;-40,523262;372,72
2019;09;09;15;0;976,2;977,3;976,2;1784,2;28,3;14,6;29;27,3;14,7;13,9;45;41;43;113;10,1;5,5;-9,388323;-40,523262;372,72
2019;09;09;16;0;975,1;976,2;975,1;1483,4;28,8;14,8;29,4;27,9;15,2;14,2;44;41;43;141;9,1;4,3;-9,388323;-40,523262;372,72
2019;09;09;17;0;974,2;975,1;974,2;1849,2;29,6;15,3;29,7;28,3;15,5;14,4;44;41;42;125;9,2;4,6;-9,388323;-40,523262;372,72
2019;09;09;18;0;973,5;974,2;973,5;1420,7;29,3;15,3;29,9;28,7;16,1;15;45;42;43;124;8,8;4,1;-9,388323;-40,523262;372,72
2019;09;09;19;0;973;973,5;972,9;1468,5;30,3;14,7;31;29,3;15,6;14,7;43;38;39;102;8,2;3,3;-9,388323;-40,523262;372,72
2019;09;09;20;0;972,8;973;972,8;655,6;30,3;14,8;30,7;30;15,1;14,1;40;37;39;141;7,1;3,2;-9,388323;-40,523262;372,72
2019;09;09;21;0;973,1;973,1;972,8;102;29,8;14,7;30,3;29,8;14,7;14,3;40;38;40;130;7,5;4;-9,388323;-40,523262;372,72
2019;09;09;22;0;973,7;973,7;973,1;;28,2;15,8;29,8;28,2;15,8;14,5;47;40;47;143;10,6;5,5;-9,388323;-40,523262;372,72
2019;09;09;23;0;974,5;974,5;973,6;;27;16,4;28,2;27;16,4;15,9;52;47;52;142;10,6;4,8;-9,388323;-40,523262;372,72
2019;09;10;00;0;975,2;975,2;974,4;;25,6;17,2;27;25,6;17,5;16,4;60;52;60;141;11,1;5,7;-9,388323;-40,523262;372,72
2019;09;10;01;0;975,9;975,9;975,2;;24,6;17,6;25,6;24,6;17,6;17,2;65;60;65;142;11,1;5,1;-9,388323;-40,523262;372,72
2019;09;10;02;0;976;976;975,8;;23,9;17,7;24,6;23,9;17,8;17,6;68;65;68;132;10,7;4,7;-9,388323;-40,523262;372,72
2019;09;10;03;0;975,6;976;975,6;;23,4;17,6;23,9;23,4;17,7;17,6;70;68;70;136;9,1;4,4;-9,388323;-40,523262;372,72
2019;09;10;04;0;975,2;975,6;975,2;;22,9;17,6;23,4;22,9;17,7;17,6;72;70;72;142;7,6;4;-9,388323;-40,523262;372,72
2019;09;10;05;0;974,8;975,2;974,8;;22,5;17,8;22,9;22,5;17,8;17,6;75;72;75;126;7,7;4,4;-9,388323;-40,523262;372,72
2019;09;10;06;0;974,5;974,8;974,5;;22;18;22,4;21,9;18;17,8;78;75;78;127;7,7;3;-9,388323;-40,523262;372,72
2019;09;10;07;0;974,5;974,6;974,5;;22,2;17,9;22,3;22;18;17,9;78;76;76;133;6,2;2,5;-9,388323;-40,523262;372,72
2019;09;10;08;0;974,9;974,9;974,5;;21,7;18;22,2;21,7;18;17,8;79;76;79;131;5,6;2,6;-9,388323;-40,523262;372,72
2019;09;10;09;0;975,6;975,6;974,9;0,3;21,6;18,2;21,7;21,5;18,2;18;81;79;81;125;5,5;2,7;-9,388323;-40,523262;372,72
2019;09;10;10;0;976,2;976,2;975,6;160,8;22,3;18,2;22,3;21,6;18,4;18,1;81;78;78;122;5,4;2,9;-9,388323;-40,523262;372,72
2019;09;10;11;0;976,6;976,6;976,1;900,1;23,8;18;24,5;22,3;18,2;17,1;78;65;70;136;8,1;3,6;-9,388323;-40,523262;372,72
2019;09;10;12;0;976,9;976,9;976,6;939,1;24,4;17,7;24,9;23,1;18,6;17,4;74;65;66;123;6,8;3,6;-9,388323;-40,523262;372,72
2019;09;10;13;0;976,7;976,9;976,7;1784,9;26,8;17,4;27,1;24,4;18,4;17;66;57;57;146;8,4;4,5;-9,388323;-40,523262;372,72
2019;09;10;14;0;975,5;976,7;975,5;1708;28,2;16,1;29,2;26,4;17,9;16;58;46;48;127;8,1;3,6;-9,388323;-40,523262;372,72
2019;09;10;15;0;974,9;975,5;974,9;1666,6;29,6;15,4;30;28,2;16,4;15,2;48;42;42;109;9,5;4,2;-9,388323;-40,523262;372,72
2019;09;10;16;0;973,7;974,9;973,7;2175,6;29,7;14,6;30,9;28,3;16,7;14,6;48;39;40;111;9,5;5,5;-9,388323;-40,523262;372,72
2019;09;10;17;0;972,6;973,7;972,6;2305,4;30;15,6;32;29,5;15,8;14,3;43;36;42;134;10,8;5,4;-9,388323;-40,523262;372,72
2019;09;10;18;0;971,9;972,6;971,9;1994,2;31,2;13,4;31,9;29,9;16,1;13,4;42;33;34;96;11,8;5,6;-9,388323;-40,523262;372,72
2019;09;10;19;0;971,5;971,9;971,5;1388,6;31,9;14,4;32,3;31,1;14,9;13,5;37;34;35;117;11,8;4,3;-9,388323;-40,523262;372,72
2019;09;10;20;0;971,4;971,6;971,3;686,2;31,3;13,3;32,1;31,2;14,5;13,1;35;32;33;125;8,1;4,7;-9,388323;-40,523262;372,72
2019;09;10;21;0;972;972;971,4;64,6;30,1;14,9;31,2;30,1;14,9;13,1;40;33;40;137;11,5;4,5;-9,388323;-40,523262;372,72
2019;09;10;22;0;972,8;972,9;972;;26,6;17,7;30,1;26,6;17,7;15,1;58;40;58;139;13,1;7,4;-9,388323;-40,523262;372,72
2019;09;10;23;0;973,5;973,5;972,9;;25,2;17,7;26,6;25,2;17,8;17,6;63;58;63;144;13,4;7,3;-9,388323;-40,523262;372,72
2019;09;11;00;0;974,1;974,1;973,5;;24,4;17,3;25,3;24,4;17,8;17,2;65;63;65;143;13,9;6,3;-9,388323;-40,523262;372,72
2019;09;11;01;0;974,9;974,9;974,1;;23,6;17,3;24,4;23,6;17,3;17,2;68;65;68;129;12,8;5,4;-9,388323;-40,523262;372,72
2019;09;11;02;0;974,8;975,1;974,8;;23;17,4;23,6;23;17,4;17,3;70;68;70;130;9,4;5,5;-9,388323;-40,523262;372,72
2019;09;11;03;0;974,6;974,8;974,6;;22,6;17;23;22,6;17,4;17;71;70;71;142;8,5;3,7;-9,388323;-40,523262;372,72
2019;09;11;04;0;973,9;974,6;973,9;;22,3;16,8;22,6;22,3;17;16,8;71;70;71;146;8,1;3,5;-9,388323;-40,523262;372,72
2019;09;11;05;0;973,6;973,9;973,5;;22;16,8;22,3;22;16,9;16,7;72;71;72;143;9,3;5,1;-9,388323;-40,523262;372,72
2019;09;11;06;0;973,4;973,6;973,4;;21,7;16,8;22;21,7;16,9;16,7;73;72;73;128;8,8;4,2;-9,388323;-40,523262;372,72
2019;09;11;07;0;973,2;973,4;973,2;;21,9;16,7;21,9;21,7;16,8;16,7;74;72;72;131;6,9;3,5;-9,388323;-40,523262;372,72
2019;09;11;08;0;973,7;973,7;973,2;;22,2;16,8;22,3;21,9;16,8;16,7;72;71;72;126;8,9;4,7;-9,388323;-40,523262;372,72
2019;09;11;09;0;974,2;974,2;973,7;;21,8;17,3;22,3;21,7;17,4;16,8;76;72;75;132;8,9;4,2;-9,388323;-40,523262;372,72
2019;09;11;10;0;974,8;974,8;974,2;108,6;21,7;17,6;22,1;21,2;17,9;17,2;81;74;78;130;7,4;3,7;-9,388323;-40,523262;372,72
2019;09;11;11;0;975,6;975,6;974,8;364,4;21,9;17,5;21,9;20,7;17,9;17,2;83;76;76;132;8,8;4,6;-9,388323;-40,523262;372,72
2019;09;11;12;0;976,3;976,3;975,6;813,1;22,5;17,3;23;21,9;17,9;17,1;76;72;72;150;9,3;3,8;-9,388323;-40,523262;372,72
2019;09;11;13;0;976,2;976,4;976,2;1385,7;24,7;16,8;25,1;22,5;17,8;16,8;73;61;62;126;8,4;5;-9,388323;-40,523262;372,72
2019;09;11;14;0;975,2;976,2;975,2;1463,8;26,3;16,4;26,6;24,6;17,2;16,3;62;54;54;137;10,2;4,9;-9,388323;-40,523262;372,72
2019;09;11;15;0;973,9;975,2;973,9;1924,5;28,8;15,8;29,5;26,2;16,7;15,5;55;44;45;112;8,7;4,6;-9,388323;-40,523262;372,72
2019;09;11;16;0;972,6;973,9;972,6;2555,6;29,7;15,4;30,5;27,8;16,2;15,1;48;40;42;116;9,9;5;-9,388323;-40,523262;372,72
2019;09;11;17;0;971,5;972,6;971,4;2381,1;31;14,4;31,4;28,9;15,6;13,8;43;36;37;122;10;5;-9,388323;-40,523262;372,72
2019;09;11;18;0;970,6;971,5;970,6;1782,8;31,2;13,7;31,7;30,2;14,7;13,7;38;34;34;136;10;4,4;-9,388323;-40,523262;372,72
2019;09;11;19;0;970,1;970,6;970,1;1260,9;31,5;13,4;31,7;30,6;14;13,1;36;33;33;139;9;3,1;-9,388323;-40,523262;372,72
2019;09;11;20;0;970,3;970,3;970,1;651,8;31,2;14;31,7;30,8;14;13,4;35;33;35;132;7,4;4,1;-9,388323;-40,523262;372,72
2019;09;11;21;0;970,9;970,9;970,3;127,5;29,4;15,5;31,3;29,4;15,5;13,8;43;35;43;143;9;4,7;-9,388323;-40,523262;372,72
2019;09;11;22;0;971,4;971,4;970,8;;28,2;16,1;29,3;28,2;16,1;15,5;48;43;48;143;9;4,1;-9,388323;-40,523262;372,72
2019;09;11;23;0;972;972,1;971,4;;27;16,7;28,2;27;16,7;16,2;53;48;53;143;10,3;5,1;-9,388323;-40,523262;372,72
2019;09;12;00;0;972,6;972,6;972;;25,7;17,3;27;25,7;17,4;16,7;60;53;60;138;10,5;5,7;-9,388323;-40,523262;372,72
2019;09;12;01;0;973,4;973,4;972,6;;24,3;17,7;25,7;24,3;17,7;17,3;67;60;67;133;10,8;6,1;-9,388323;-40,523262;372,72
2019;09;12;02;0;973,6;973,7;973,4;;23,6;17,9;24,3;23,6;17,9;17,7;71;67;71;131;10;4,6;-9,388323;-40,523262;372,72
2019;09;12;03;0;973,1;973,6;973,1;;23,7;18;23,7;23,4;18;17,9;71;70;70;131;7,9;4;-9,388323;-40,523262;372,72
2019;09;12;04;0;972,6;973,1;972,6;;24;17,7;24;23,7;18;17,7;70;68;68;129;9,1;5,1;-9,388323;-40,523262;372,72
2019;09;12;05;0;972,5;972,7;972,4;;24;17,6;24,1;24;17,7;17,5;68;67;67;133;9,7;4,5;-9,388323;-40,523262;372,72
2019;09;12;06;0;972,5;972,6;972,4;;23;18,1;24;22,9;18,2;17,6;74;67;74;128;7,9;4;-9,388323;-40,523262;372,72
2019;09;12;07;0;972,6;972,7;972,5;;22,5;18;23;22,5;18,2;18;76;74;76;133;7,6;3,6;-9,388323;-40,523262;372,72
2019;09;12;08;0;972,9;972,9;972,6;;22,4;17,1;22,6;22,3;18;17,1;76;72;72;116;8,5;3,6;-9,388323;-40,523262;372,72
2019;09;12;09;0;973,4;973,4;972,9;0,7;22,2;17;22,4;22,2;17,1;17;72;72;72;113;7,1;2,5;-9,388323;-40,523262;372,72
2019;09;12;10;0;974,2;974,2;973,4;170,2;23,1;17,1;23,1;22,2;17,3;17;73;69;69;109;5,4;2,7;-9,388323;-40,523262;372,72
2019;09;12;11;0;974,7;974,7;974,2;534,2;24,4;16,6;24,6;23,1;17,3;16,5;69;61;62;98;7,9;5;-9,388323;-40,523262;372,72
2019;09;12;12;0;975,1;975,2;974,7;1414,7;26,8;16,5;27,2;24,4;17;16;62;52;53;111;10;5,2;-9,388323;-40,523262;372,72
2019;09;12;13;0;974,9;975,1;974,9;1730;27,6;15,7;28;26,3;16,8;15,7;54;48;48;116;8,7;4,8;-9,388323;-40,523262;372,72
2019;09;12;14;0;974,1;975;974,1;2094,2;28,8;15,6;30;27,1;16,3;15,1;50;42;45;103;9,6;3,9;-9,388323;-40,523262;372,72
2019;09;12;15;0;972,8;974,1;972,8;2510,5;29,9;13,6;31,2;28;16,1;13,6;46;36;37;120;9,6;4,2;-9,388323;-40,523262;372,72
2019;09;12;16;0;971,6;972,8;971,6;2625,6;31,4;13,1;32,2;29,9;14,5;13,1;38;33;33;128;8,8;4,1;-9,388323;-40,523262;372,72
2019;09;12;17;0;970,5;971,6;970,5;2370,1;33,2;13,1;33,2;31,2;13,4;12,2;33;29;30;126;8,5;3,7;-9,388323;-40,523262;372,72
2019;09;12;18;0;969,9;970,5;969,9;1923,1;33,1;11;34;32,2;12,7;10,9;30;25;26;116;8,4;3,8;-9,388323;-40,523262;372,72
2019;09;12;19;0;969,6;969,9;969,6;1369,2;33,4;11;33,8;32,8;11,4;9,7;26;24;26;136;7,8;3,8;-9,388323;-40,523262;372,72
2019;09;12;20;0;969,7;969,7;969,5;715,9;32,4;10,7;33,5;32,4;11,1;10,1;26;24;26;125;7,1;4;-9,388323;-40,523262;372,72
2019;09;12;21;0;970,5;970,5;969,7;87,2;30,8;12,2;32,5;30,8;12,3;10,5;32;26;32;142;8,1;4,7;-9,388323;-40,523262;372,72
2019;09;12;22;0;971,4;971,4;970,5;;29,8;12,1;30,8;29,8;12,3;11,9;34;32;34;144;8,4;5;-9,388323;-40,523262;372,72
2019;09;12;23;0;972,3;972,3;971,4;;28,6;13,2;29,8;28,6;13,2;12,2;39;34;39;142;10,5;5,1;-9,388323;-40,523262;372,72
2019;09;13;00;0;973,1;973,1;972,2;;27,7;13,4;28,6;27,7;13,4;13,2;41;39;41;130;10,5;5,5;-9,388323;-40,523262;372,72
2019;09;13;01;0;973,7;973,7;973,1;;26,6;14;27,7;26,6;14;13,4;46;41;46;122;9,3;4,3;-9,388323;-40,523262;372,72
2019;09;13;02;0;973,8;973,9;973,7;;25,6;15,2;26,6;25,6;15,2;14;53;46;53;119;8,5;4,2;-9,388323;-40,523262;372,72
2019;09;13;03;0;973,5;973,9;973,5;;24,6;16;25,6;24,6;16;15,2;59;53;59;121;7,9;3,9;-9,388323;-40,523262;372,72
2019;09;13;04;0;973;973,5;973;;23,7;16,4;24,6;23,7;16,4;16;64;59;64;127;7,5;2,8;-9,388323;-40,523262;372,72
2019;09;13;05;0;972,6;973;972,6;;23;16,4;23,7;23;16,5;16,4;66;64;66;130;6,8;3,4;-9,388323;-40,523262;372,72
2019;09;13;06;0;972,9;972,9;972,6;;22,4;16,1;23;22,4;16,5;16,1;68;66;68;117;7,5;3,4;-9,388323;-40,523262;372,72
2019;09;13;07;0;972,8;972,9;972,8;;21,8;15,8;22,4;21,8;16,1;15,8;69;67;69;113;6,9;2,8;-9,388323;-40,523262;372,72
2019;09;13;08;0;973,3;973,4;972,8;;21,3;15,7;21,8;21,3;15,8;15,7;70;69;70;118;7,7;2,7;-9,388323;-40,523262;372,72
2019;09;13;09;0;973,9;973,9;973,3;0,9;20,7;15,6;21,3;20,7;15,7;15,5;73;70;73;122;6,3;2,9;-9,388323;-40,523262;372,72
2019;09;13;10;0;974,3;974,3;973,9;304;21,3;15,7;21,4;20,6;15,9;15,5;73;70;70;133;6,2;3,3;-9,388323;-40,523262;372,72
2019;09;13;11;0;974,5;974,5;974,3;984,3;23,6;15,8;23,6;21,3;16;15,3;70;61;62;125;8,1;3,7;-9,388323;-40,523262;372,72
2019;09;13;12;0;974,8;974,8;974,5;1637,6;24,9;15,1;25,1;23,1;15,7;14,9;61;54;55;131;8,1;4,8;-9,388323;-40,523262;372,72
2019;09;13;13;0;974,5;974,9;974,5;2173,4;27,7;14;28,1;24,9;15,3;13,9;55;42;43;121;8,8;4,5;-9,388323;-40,523262;372,72
2019;09;13;14;0;973,8;974,5;973,8;2533,3;30,4;13,4;30,4;27,4;14,3;12,8;43;35;35;116;8,7;4,5;-9,388323;-40,523262;372,72
2019;09;13;15;0;972,6;973,8;972,6;2680,1;31,7;11,6;32,1;29,2;13,3;11,3;37;29;29;113;8,5;3,8;-9,388323;-40,523262;372,72
2019;09;13;16;0;971,3;972,6;971,3;2631,1;33,7;10,7;33,7;30,5;12,3;10,4;31;25;25;106;7;3;-9,388323;-40,523262;372,72
2019;09;13;17;0;970;971,3;970;2382,2;33,8;9,4;34,2;32,7;10,5;9,2;25;22;22;115;6,3;3,3;-9,388323;-40,523262;372,72
2019;09;13;18;0;969,1;970;969,1;1932,4;34,4;8,9;34,8;33,4;9,6;8,8;23;21;21;99;6,1;2,2;-9,388323;-40,523262;372,72
2019;09;13;19;0;968,7;969,2;968,7;1366,4;34,5;8,6;35,4;34;9,3;8,4;21;20;20;139;6,5;2,2;-9,388323;-40,523262;372,72
2019;09;13;20;0;968,4;968,7;968,4;704,1;34;8,4;34,7;34;8,8;8,3;21;20;21;98;5,7;2,5;-9,388323;-40,523262;372,72
2019;09;13;21;0;968,8;968,8;968,4;110,2;33;8,2;34,2;33;8,8;8,2;22;21;22;121;5;1,4;-9,388323;-40,523262;372,72
2019;09;13;22;0;969,3;969,3;968,8;;31,2;8,7;33;31,2;8,7;8,2;25;22;25;154;3,2;1,4;-9,388323;-40,523262;372,72
2019;09;13;23;0;970,1;970,1;969,3;;30,5;8,3;31,5;30,5;8,9;8;25;24;25;137;5,1;3;-9,388323;-40,523262;372,72
2019;09;14;00;0;971,1;971,1;970,1;;29,5;10,2;30,5;29,5;10,2;8,3;30;25;30;134;9,7;5,3;-9,388323;-40,523262;372,72
2019;09;14;01;0;971,8;971,8;971,1;;28,3;11,7;29,6;28,3;11,7;10,2;36;30;36;124;10,4;4,7;-9,388323;-40,523262;372,72
2019;09;14;02;0;972,3;972,3;971,8;;27,3;12,8;28,3;27,3;12,8;11,7;41;36;41;109;8,5;3,1;-9,388323;-40,523262;372,72
2019;09;14;03;0;972,3;972,4;972,2;;26,2;13,6;27,3;26,2;13,6;12,5;46;41;46;128;6,6;4;-9,388323;-40,523262;372,72
2019;09;14;04;0;972;972,3;971,9;;25,3;14,2;26,2;25,3;14,2;13,5;50;46;50;142;7,1;3,5;-9,388323;-40,523262;372,72
2019;09;14;05;0;971,8;972;971,8;;24,4;15;25,3;24,4;15;14,2;56;50;56;137;8,3;3;-9,388323;-40,523262;372,72
2019;09;14;06;0;971,8;971,9;971,7;;23,7;14,9;24,4;23,7;15,5;14,9;60;56;58;139;7,7;3,5;-9,388323;-40,523262;372,72
